sample_id,meat_type,storage_type,hour,timestamp_iso,temp_c,hum_pct,frozen_age_days,thaw_method,time_since_thaw_min,final_mq137,final_mq135,final_mq4,final_mq7,AS7265X_ch1,AS7265X_ch2,AS7265X_ch3,AS7265X_ch4,AS7265X_ch5,AS7265X_ch6,AS7265X_ch7,AS7265X_ch8,AS7265X_ch9,AS7265X_ch10,AS7265X_ch11,AS7265X_ch12,AS7265X_ch13,AS7265X_ch14,AS7265X_ch15,AS7265X_ch16,AS7265X_ch17,AS7265X_ch18,avg_valid,cv_flag,final_label,ground_truth_value
BRE_RT_01,Breast,Room,0,2025-11-02T18:39:00.245369,31.233333333333334,69.13333333333334,NaN,NaN,NaN,1.1810666666666667,0.05853333333333333,0.049,0.6402,2.539384126663208,15.468988482157389,61.993265787760414,27.780974833170575,18.430855178833006,16.991627375284832,61.292240905761716,33.462934494018555,63.21295649210612,15.679832204182942,14.316180038452147,7.467903709411621,2.6279684861501056,1.6617695093154907,2.656904935836792,1.6505337874094645,0.6086306571960449,0.9022492170333862,True,OK,Fresh,Fresh
BRE_RT_01,Breast,Room,0,2025-11-02T18:48:51.296722,31.2,69.7,NaN,NaN,NaN,1.1844666666666668,0.059,0.049466666666666666,0.6307333333333334,2.539384126663208,15.721543566385906,61.74529190063477,28.840418497721355,18.965788014729817,17.12828934987386,61.760887145996094,34.05824902852376,64.93197352091471,15.82083797454834,14.59149138132731,7.494385623931885,2.681600491205851,1.6617695093154907,2.656904935836792,1.8005823135375978,0.6086306571960449,6.556344167391459,True,OK,Fresh,Fresh
