sample_id,meat_type,storage_type,hour,timestamp_iso,temp_c,hum_pct,frozen_age_days,thaw_method,time_since_thaw_min,mq137_rs_ro,mq135_rs_ro,mq4_rs_ro,mq3_rs_ro,as_reflectance_ch1,as_reflectance_ch2,as_reflectance_ch3,as_reflectance_ch4,as_reflectance_ch5,as_reflectance_ch6,as_reflectance_ch7,as_reflectance_ch8,as_reflectance_ch9,as_reflectance_ch10,as_reflectance_ch11,as_reflectance_ch12,as_reflectance_ch13,as_reflectance_ch14,as_reflectance_ch15,as_reflectance_ch16,as_reflectance_ch17,as_reflectance_ch18,avg_valid,cv_flag,final_label,ground_truth_value
THI_RT_02,Thigh,Room,2,2025-11-12T08:49:59.536990,31.96,79.66666666666667,NaN,NaN,NaN,1.1021657911739093,1.001913672124176,0.9760735555323373,1.232177594690468,0.15384615134616825,0.14977973739027126,0.3236879269399923,0.2135135279727014,0.3006992903420265,0.31221719056952624,0.23511904896491764,0.2166666713856409,0.41735539035177144,0.2864864926345101,0.7409282891848109,0.625,0.5,0.5714285889966593,0.41176469843027347,0.44444442875117923,0.33333333333333337,0.19999999471501737,True,OK,Fresh,Fresh
BRE_RT_01,Breast,Room,2,2025-11-12T08:55:23.278311,32.03333333333333,79.06,NaN,NaN,NaN,1.3243068625523189,1.035509249415267,1.0157768258280222,2.0703741846893235,0.3076923026923365,0.18942731044987376,0.3872340324507234,0.45945949417729126,0.40559439587646934,0.3665158433907445,0.48313492216024,0.5660852733115046,0.8606061170111181,0.7621621566289409,1.0,0.9107142673406792,0.7272727419684402,0.7142857259977728,0.647058793721094,0.6666666666666666,0.4,0.39999998943003473,True,OK,Fresh,Fresh
BRE_RT_02,Breast,Room,2,2025-11-12T09:00:21.039383,32.03333333333333,78.66,NaN,NaN,NaN,1.2974521756229107,1.0248777376142888,1.0350015672343538,1.9892436205515505,0.2615384605384673,0.1762114468487328,0.3387234014994253,0.3378378416844158,0.335664337710217,0.3037707351480695,0.30158731953223517,0.36065892169739994,0.6374656144743334,0.6457657731082624,0.7983122354975336,0.7523809482979288,0.6818181720210399,0.6428571779933184,0.5294117460756838,0.5555555241690251,0.4,0.39999998943003473,True,OK,Fresh,Fresh
WNG_RT_01,Wing,Room,2,2025-11-12T09:04:43.844629,32.11333333333334,78.08,NaN,NaN,NaN,1.316834742548948,1.0299808632787584,1.0080451363493887,2.1545943471793114,0.3076923026923365,0.22848751337109846,0.30212766358574217,0.4468468571701415,0.478321659294982,0.4072398203761624,0.38769842285524514,0.4947674314896962,0.6892562332927527,0.5682882778015166,0.6835443054551794,0.6619047843613922,0.6606060645249173,0.6904762099962881,0.5882353015697265,0.5259258987242662,0.49333333333333335,0.39999998943003473,True,OK,Fresh,Fresh
WNG_RT_02,Wing,Room,2,2025-11-12T09:09:20.735913,32.14,77.87333333333333,NaN,NaN,NaN,1.295654372313829,1.032532426110993,1.0017761989342806,2.0084677880764388,0.23076923243588784,0.18502201666821996,0.28255318547987884,0.37837840224688774,0.40559439587646934,0.34871795247471155,0.325396841188367,0.37325582229400095,0.6404959197869219,0.5120720546643824,0.7729957960232187,0.7630952156386078,0.6818181720210399,0.6428571779933184,0.5882353015697265,0.5555555241690251,0.4,0.39999998943003473,True,OK,Fresh,Fresh
THI_RT_01,Thigh,Room,2,2025-11-12T09:14:18.756105,32.166666666666664,77.26,NaN,NaN,NaN,1.2330121632630129,1.0201998724218584,0.9869397137185247,1.836709005607049,0.15384615134616825,0.12775330396964313,0.23517730774271772,0.27027028940452985,0.32167831144891507,0.2717948736084814,0.3567460447022738,0.34302325142421003,0.5829201188477386,0.37297297389517653,0.5966244709950671,0.6785714224468931,0.5636363763726481,0.5714285889966593,0.5294117460756838,0.44444442875117923,0.4,0.19999999471501737,True,OK,Fresh,Fresh
THI_RT_02,Thigh,Room,2,2025-11-12T09:19:06.556269,32.20666666666667,76.94,NaN,NaN,NaN,1.3291946402988846,1.0321071656389538,1.1630968550830634,2.1794255635656254,0.384615394615327,0.3920704872733604,0.653049617041258,0.554054096563672,0.5892773847423524,0.507993965384897,0.5204365060881798,0.5715116280715921,0.8798898242944961,0.6580180089540747,0.9324894261374943,0.9107142673406792,0.8181818279789601,0.8333333743255381,0.7058823492151367,0.6666666666666666,0.6,0.5866666758273033,True,OK,Fresh,Fresh
BRE_RT_01,Breast,Room,2,2025-11-12T09:24:50.027768,32.22666666666667,77.22666666666667,NaN,NaN,NaN,1.260484845079918,1.028279821390602,1.0642566085048586,1.8862570088110768,0.3076923026923365,0.18061674063038657,0.35914893142353843,0.342342354901255,0.32167831144891507,0.23076923659869034,0.37797620151232464,0.360465122863685,0.5743801675122616,0.5135134911171418,0.525738408662613,0.6428571551062139,0.59393939067368,0.5095238118662213,0.4156862666851205,0.3333333333333333,0.4,0.39999998943003473,True,OK,Fresh,Fresh
BRE_RT_02,Breast,Room,2,2025-11-12T09:29:45.085802,32.2,77.89333333333333,NaN,NaN,NaN,1.3010477822410742,1.0265787795024452,1.1902622505485319,2.1320517221650075,0.22051282162392521,0.11894273415015595,0.2561702160195464,0.22882883495705214,0.23076923217577416,0.2503770792406317,0.23214285875790117,0.21511628071592123,0.36942149685100834,0.3697297272529545,0.6261603497882297,0.4654762068082852,0.4969696989291254,0.5,0.34509803809787437,0.3333333333333333,0.2,0.19999999471501737,True,OK,Fresh,Fresh
WNG_RT_01,Wing,Room,4,2025-11-12T10:30:00.646144,31.113333333333333,79.01333333333334,NaN,NaN,NaN,0.9689319413772334,0.9403162055335968,0.9412135208901953,0.879735226094585,0.2857142828401526,0.1948497882483782,0.24138889244751374,0.42105264541804915,0.43881280004271495,0.33632286209681417,0.3611940424421749,0.46958214959813105,0.6804979537781503,0.6344085693072335,0.545147700440977,0.6738095258510357,0.6086956880288608,0.5422222319146012,0.584313731203457,0.44444442875117923,0.4,0.39999998943003473,True,OK,Semi-Degraded,Semi-Degraded
WNG_RT_02,Wing,Room,4,2025-11-12T10:36:38.635088,31.52,78.16666666666667,NaN,NaN,NaN,0.9836880144549287,0.9324110671936757,0.9798446357337812,0.8563681314299386,0.2857142828401526,0.1845493586947202,0.31250001442204534,0.36842107806560387,0.38356164285428246,0.34529147342169153,0.3287562344394144,0.3819242001824563,0.637621073573125,0.5702508932422072,0.6936708831157509,0.7321428877655347,0.6521739220072151,0.6000000229556344,0.5294117460756838,0.5555555241690251,0.4,0.39999998943003473,True,OK,Semi-Degraded,Semi-Degraded
THI_RT_01,Thigh,Room,4,2025-11-12T10:41:19.933316,31.78,77.74666666666667,NaN,NaN,NaN,1.0070768921903233,0.9308300395256915,0.971236615578417,0.8499880373235505,0.20476190706121125,0.12446352251286479,0.21250000502100838,0.2894736986106728,0.32191782146718656,0.26008967835257396,0.3462686706617636,0.39397473497172947,0.5977870185512086,0.4465949745718121,0.5679324993977437,0.6416666780991329,0.565217402509019,0.5333333409852115,0.4705882222529786,0.3333333333333333,0.4,0.23999999365802083,True,OK,Semi-Degraded,Semi-Degraded
THI_RT_02,Thigh,Room,4,2025-11-12T10:45:51.287466,31.94,77.10666666666667,NaN,NaN,NaN,1.0301646255771935,0.9359683794466401,0.9439428931345791,0.8412154079272669,0.2142857171598474,0.27896996581773514,0.5416666990717561,0.3815789699037152,0.48630139292436175,0.4663676887558837,0.46029851106410596,0.43965016779428745,0.7031812351100748,0.446953383330914,0.9400843601624417,0.8821428877655348,0.6811594456871096,0.7111111213136152,0.647058793721094,0.6444444381671384,0.49333333333333335,0.39999998943003473,True,OK,Semi-Degraded,Semi-Degraded
BRE_RT_01,Breast,Room,4,2025-11-12T10:51:20.917765,32.1,77.54666666666667,NaN,NaN,NaN,1.008532423208191,0.9332015810276679,0.9340751627125761,0.8311667597097057,0.2857142828401526,0.15908441582491326,0.25861110327928766,0.3412280997050896,0.2671233036179097,0.18385649460833375,0.3393034971642383,0.3469387788907271,0.515905959470557,0.5716845799937857,0.43375529004932856,0.5178571551062139,0.5420290110538967,0.46666665901478854,0.35294117460756835,0.3333333333333333,0.2,0.39999998943003473,True,OK,Semi-Degraded,Semi-Degraded
BRE_RT_02,Breast,Room,4,2025-11-12T10:56:50.303921,32.14666666666667,76.64666666666666,NaN,NaN,NaN,1.1044468982132103,0.9422924901185771,0.9439428931345789,1.0368450434643912,0.2142857171598474,0.1459227521902272,0.287499990705793,0.21052633336887328,0.24794521789332663,0.26457399653223007,0.22606965391207387,0.22157435851127932,0.373443995730695,0.3953404921997846,0.5949367064926007,0.4821428448937861,0.5014493019547384,0.46666665901478854,0.35294117460756835,0.3333333333333333,0.2,0.19999999471501737,True,OK,Semi-Degraded,Semi-Degraded
WNG_RT_01,Wing,Room,4,2025-11-12T11:04:06.590960,32.053333333333335,76.25999999999999,NaN,NaN,NaN,1.1403332664123669,0.9446640316205532,0.945412555112324,1.3412552835154319,0.2857142828401526,0.3184549428922745,0.4625000199772035,0.39473686174182654,0.48584477149455085,0.45440955701233715,0.30208957019174615,0.37045675693122826,0.5726141087804142,0.4956989009588866,0.7012658233768498,0.625,0.6521739220072151,0.6000000229556344,0.5294117460756838,0.5555555241690251,0.4,0.39999998943003473,True,OK,Semi-Degraded,Semi-Degraded
WNG_RT_02,Wing,Room,4,2025-11-12T11:08:54.931544,32.13333333333333,76.40666666666667,NaN,NaN,NaN,1.1905239911664323,0.9498023715415019,0.907201343690951,1.4202886992583141,0.35714286863938965,0.3728183086071541,0.5197222379879511,0.43596492662474373,0.5342466072358194,0.4618834173071727,0.31960200641409536,0.3889212986389987,0.6514522886580028,0.5594981941223962,0.6962025298694505,0.6964285775531069,0.7391304930468987,0.6666666666666666,0.576470590470918,0.44444442875117923,0.44,0.493333332628669,True,OK,Semi-Degraded,Semi-Degraded
THI_RT_01,Thigh,Room,4,2025-11-12T11:13:26.023328,32.20666666666667,75.98666666666666,NaN,NaN,NaN,1.2752961252760489,0.9620553359683793,0.9036321646021415,1.606427944812186,0.35714286863938965,0.41630901500857653,0.564444461233367,0.5789474043279114,0.6242009214525033,0.5228699476129416,0.5721393211286394,0.5935860025469671,0.8630705979220252,0.6322580424120641,0.8168776450246642,0.8892857326593209,0.7391304930468987,0.7288889031723947,0.7058823492151367,0.5555555241690251,0.6,0.6000000105699653,True,OK,Semi-Degraded,Semi-Degraded
THI_RT_02,Thigh,Room,4,2025-11-12T11:17:49.762865,32.3,77.37333333333333,NaN,NaN,NaN,1.3537442280666532,0.9648221343873518,0.9124501364686121,1.7204721269638727,0.1428571414200763,0.1459227521902272,0.3052777754726245,0.1710526436414077,0.28082192860289273,0.29596412365208347,0.2155223911872499,0.2011661783433582,0.3892116425102035,0.2598566287390836,0.721518997406447,0.6071428448937861,0.47826088301082276,0.5333333409852115,0.41176469843027347,0.44444442875117923,0.21333333333333335,0.19999999471501737,True,OK,Semi-Degraded,Semi-Degraded
BRE_RT_01,Breast,Room,4,2025-11-12T11:22:54.552117,32.379999999999995,77.92,NaN,NaN,NaN,1.3716623168038546,0.9667984189723319,0.909090909090909,1.6541988994337666,0.35714286863938965,0.2028612296152459,0.4002777812699307,0.49385967724361246,0.4246575357185763,0.3721973073963236,0.5231840774989056,0.609523834765048,0.9261411310201054,0.8978493890676779,0.878481049364689,0.9452381034041426,0.7391304930468987,0.6666666666666666,0.647058793721094,0.5555555241690251,0.4,0.39999998943003473,True,OK,Semi-Degraded,Semi-Degraded
BRE_RT_02,Breast,Room,4,2025-11-12T11:27:41.391662,32.38666666666666,78.06,NaN,NaN,NaN,1.3904838385866292,0.9711462450592885,0.9489817342011337,1.859318924954143,0.2142857171598474,0.16738198186758962,0.32194444655492976,0.34210529438938125,0.32876714291435044,0.29596412365208347,0.30447762967661196,0.3694849377011529,0.6260028075250661,0.6265232695481648,0.7822784789602539,0.7678571122344653,0.6521739220072151,0.6000000229556344,0.5294117460756838,0.5555555241690251,0.4,0.39999998943003473,True,OK,Semi-Degraded,Semi-Degraded
WNG_CH_01,Wing,Chilled,6,2025-11-12T11:49:05.831787,32.28,67.96,NaN,NaN,NaN,1.0658502308773339,0.9146245059288536,0.968927146756246,1.2980301459446526,0.2142857171598474,0.15193133350349294,0.26388889328078746,0.2543859870423759,0.30365296427474947,0.30224214406916716,0.22786069852572324,0.28688047194553096,0.6130014145665238,0.5691756087853344,0.5940928242413674,0.5845238246309972,0.6086956880288608,0.5333333409852115,0.4705882222529786,0.3333333333333333,0.4,0.39999998943003473,True,OK,Semi-Fresh,Semi-Fresh
WNG_CH_01,Wing,Chilled,6,2025-11-12T11:55:59.763670,31.786666666666665,71.30666666666667,NaN,NaN,NaN,1.1122264605500904,0.9375494071146243,0.9821541045559522,1.3928542946008455,0.2857142828401526,0.3047210368207305,0.45916667892362467,0.33333335133663333,0.44200915005139146,0.4403587434516177,0.33830847237887757,0.3694849440114626,0.5950207647302422,0.43405016054813167,0.9181434777557413,0.7142857326593208,0.6521739220072151,0.6000000229556344,0.5882353015697265,0.5555555241690251,0.4,0.39999998943003473,True,OK,Semi-Fresh,Semi-Fresh
