sample_id,meat_type,storage_type,hour,timestamp_iso,temp_c,hum_pct,frozen_age_days,thaw_method,time_since_thaw_min,mq137_v_rs,mq135_v_rs,mq4_v_rs,mq3_v_rs,as_raw_ch1,as_raw_ch2,as_raw_ch3,as_raw_ch4,as_raw_ch5,as_raw_ch6,as_raw_ch7,as_raw_ch8,as_raw_ch9,as_raw_ch10,as_raw_ch11,as_raw_ch12,as_raw_ch13,as_raw_ch14,as_raw_ch15,as_raw_ch16,as_raw_ch17,as_raw_ch18,avg_valid,cv_flag,final_label,ground_truth_value
NaN,Wing,NaN,0,2025-11-16T19:21:54.847091,32.2,73.3,NaN,NaN,NaN,1.474,0.167,0.346,0.725,5.925229549407959,111.75554656982422,145.06423950195312,44.143497467041016,69.2980728149414,79.2638931274414,69.2927017211914,86.94723510742188,225.03500366210938,62.60652542114258,49.556007385253906,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:22:03.644118,32.2,73.1,NaN,NaN,NaN,1.479,0.167,0.346,0.725,5.925229549407959,111.75554656982422,145.06423950195312,44.143497467041016,69.2980728149414,79.2638931274414,69.2927017211914,87.4172134399414,226.20704650878906,63.029541015625,50.58842468261719,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:22:12.439052,32.2,73.0,NaN,NaN,NaN,1.48,0.168,0.346,0.729,5.925229549407959,111.75554656982422,145.994140625,44.143497467041016,69.2980728149414,79.94720458984375,69.2927017211914,87.4172134399414,226.20704650878906,63.029541015625,50.58842468261719,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:22:21.235177,32.3,73.0,NaN,NaN,NaN,1.504,0.167,0.345,0.728,5.925229549407959,111.75554656982422,145.994140625,44.143497467041016,69.2980728149414,79.94720458984375,69.2927017211914,87.4172134399414,226.20704650878906,63.029541015625,50.58842468261719,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:22:30.054097,32.3,73.0,NaN,NaN,NaN,1.495,0.166,0.345,0.727,5.925229549407959,111.75554656982422,145.994140625,44.143497467041016,69.2980728149414,79.94720458984375,69.7948226928711,87.4172134399414,226.20704650878906,63.029541015625,50.58842468261719,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:22:38.835282,32.3,72.9,NaN,NaN,NaN,1.501,0.167,0.344,0.732,5.925229549407959,111.75554656982422,145.994140625,44.143497467041016,70.02752685546875,79.94720458984375,69.7948226928711,87.4172134399414,226.20704650878906,63.029541015625,50.58842468261719,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:22:47.609327,32.4,72.9,NaN,NaN,NaN,1.482,0.166,0.343,0.729,5.925229549407959,111.75554656982422,145.994140625,44.143497467041016,70.02752685546875,79.94720458984375,69.7948226928711,87.4172134399414,226.20704650878906,63.029541015625,52.65325927734375,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:22:56.414439,32.4,72.8,NaN,NaN,NaN,1.492,0.166,0.341,0.733,5.925229549407959,111.75554656982422,145.994140625,44.143497467041016,69.2980728149414,79.2638931274414,69.2927017211914,87.4172134399414,225.03500366210938,62.60652542114258,52.65325927734375,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:23:05.239891,32.4,72.6,NaN,NaN,NaN,1.519,0.166,0.34,0.735,5.925229549407959,111.75554656982422,145.994140625,44.143497467041016,69.2980728149414,79.2638931274414,69.2927017211914,87.4172134399414,226.20704650878906,63.029541015625,49.556007385253906,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:23:14.010425,32.4,72.6,NaN,NaN,NaN,1.521,0.166,0.339,0.733,5.925229549407959,111.75554656982422,145.994140625,43.26062774658203,69.2980728149414,79.2638931274414,69.2927017211914,87.4172134399414,226.20704650878906,63.029541015625,52.65325927734375,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:23:22.766151,32.5,72.4,NaN,NaN,NaN,1.524,0.166,0.34,0.737,5.925229549407959,111.75554656982422,145.06423950195312,43.26062774658203,69.2980728149414,79.2638931274414,69.2927017211914,87.4172134399414,226.20704650878906,63.029541015625,49.556007385253906,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:23:31.571240,32.5,72.5,NaN,NaN,NaN,1.519,0.166,0.34,0.736,5.925229549407959,111.75554656982422,145.06423950195312,43.26062774658203,69.2980728149414,79.2638931274414,69.2927017211914,87.4172134399414,226.20704650878906,63.029541015625,52.65325927734375,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:23:40.365363,32.5,72.5,NaN,NaN,NaN,1.517,0.166,0.339,0.741,5.925229549407959,111.75554656982422,145.06423950195312,44.143497467041016,69.2980728149414,79.2638931274414,69.7948226928711,87.4172134399414,226.20704650878906,63.029541015625,49.556007385253906,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:23:49.156822,32.5,72.4,NaN,NaN,NaN,1.513,0.166,0.34,0.743,5.925229549407959,110.80846405029297,145.06423950195312,43.26062774658203,69.2980728149414,79.2638931274414,69.7948226928711,87.4172134399414,226.20704650878906,63.029541015625,52.65325927734375,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:23:57.945333,32.6,72.4,NaN,NaN,NaN,1.507,0.167,0.341,0.747,5.925229549407959,111.75554656982422,145.06423950195312,43.26062774658203,69.2980728149414,79.2638931274414,69.2927017211914,87.4172134399414,226.20704650878906,63.029541015625,49.556007385253906,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:24:06.742688,32.6,72.4,NaN,NaN,NaN,1.495,0.168,0.34,0.75,5.925229549407959,110.80846405029297,145.06423950195312,43.26062774658203,69.2980728149414,79.2638931274414,69.2927017211914,87.4172134399414,225.03500366210938,63.029541015625,52.65325927734375,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:24:15.543399,32.6,72.2,NaN,NaN,NaN,1.51,0.167,0.34,0.753,5.925229549407959,111.75554656982422,145.06423950195312,43.26062774658203,69.2980728149414,79.2638931274414,69.2927017211914,87.4172134399414,226.20704650878906,63.029541015625,52.65325927734375,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:24:24.318527,32.6,72.1,NaN,NaN,NaN,1.517,0.167,0.341,0.751,5.925229549407959,111.75554656982422,145.06423950195312,43.26062774658203,69.2980728149414,79.2638931274414,69.2927017211914,87.4172134399414,226.20704650878906,63.029541015625,49.556007385253906,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:24:33.110806,32.6,72.0,NaN,NaN,NaN,1.502,0.167,0.341,0.751,5.925229549407959,111.75554656982422,145.06423950195312,43.26062774658203,69.2980728149414,79.2638931274414,69.7948226928711,87.4172134399414,226.20704650878906,63.029541015625,50.58842468261719,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:24:41.920042,32.7,71.9,NaN,NaN,NaN,1.5,0.168,0.34,0.75,5.925229549407959,111.75554656982422,145.06423950195312,43.26062774658203,69.2980728149414,79.2638931274414,69.2927017211914,87.4172134399414,226.20704650878906,63.029541015625,52.65325927734375,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:24:50.730186,32.7,72.0,NaN,NaN,NaN,1.506,0.166,0.34,0.751,5.925229549407959,111.75554656982422,145.06423950195312,43.26062774658203,69.2980728149414,79.2638931274414,69.7948226928711,87.4172134399414,226.20704650878906,63.029541015625,52.65325927734375,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:24:59.514553,32.7,72.0,NaN,NaN,NaN,1.518,0.166,0.34,0.75,5.925229549407959,111.75554656982422,145.06423950195312,44.143497467041016,69.2980728149414,79.94720458984375,69.7948226928711,87.4172134399414,226.20704650878906,63.029541015625,50.58842468261719,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:25:08.320964,32.7,72.1,NaN,NaN,NaN,1.57,0.167,0.342,0.755,5.925229549407959,111.75554656982422,145.06423950195312,43.26062774658203,69.2980728149414,79.94720458984375,69.7948226928711,87.4172134399414,226.20704650878906,63.029541015625,50.58842468261719,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:25:17.102258,32.8,72.2,NaN,NaN,NaN,1.57,0.167,0.341,0.752,5.925229549407959,111.75554656982422,145.06423950195312,44.143497467041016,69.2980728149414,79.94720458984375,69.7948226928711,87.4172134399414,226.20704650878906,63.029541015625,52.65325927734375,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:25:25.874334,32.8,72.1,NaN,NaN,NaN,1.564,0.168,0.342,0.75,5.925229549407959,111.75554656982422,145.06423950195312,44.143497467041016,69.2980728149414,79.94720458984375,69.7948226928711,87.88719940185547,226.20704650878906,63.029541015625,52.65325927734375,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:25:34.685186,32.8,72.1,NaN,NaN,NaN,1.562,0.168,0.343,0.753,5.925229549407959,111.75554656982422,145.06423950195312,44.143497467041016,69.2980728149414,79.94720458984375,69.7948226928711,87.88719940185547,226.20704650878906,63.029541015625,52.65325927734375,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:25:43.460741,32.8,72.0,NaN,NaN,NaN,1.545,0.169,0.343,0.751,5.925229549407959,111.75554656982422,145.06423950195312,44.143497467041016,69.2980728149414,79.94720458984375,69.7948226928711,87.88719940185547,226.20704650878906,63.029541015625,49.556007385253906,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:25:52.249676,32.8,72.0,NaN,NaN,NaN,1.546,0.168,0.343,0.755,5.925229549407959,111.75554656982422,145.06423950195312,44.143497467041016,69.2980728149414,79.94720458984375,69.7948226928711,87.88719940185547,226.20704650878906,63.029541015625,50.58842468261719,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:26:01.036729,32.8,72.0,NaN,NaN,NaN,1.534,0.168,0.344,0.754,5.925229549407959,111.75554656982422,145.06423950195312,44.143497467041016,69.2980728149414,79.94720458984375,69.7948226928711,87.88719940185547,226.20704650878906,63.029541015625,50.58842468261719,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:26:09.848937,32.8,71.9,NaN,NaN,NaN,1.542,0.168,0.341,0.752,5.925229549407959,111.75554656982422,145.06423950195312,43.26062774658203,69.2980728149414,79.94720458984375,69.7948226928711,87.88719940185547,226.20704650878906,63.029541015625,52.65325927734375,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:26:18.632091,32.9,71.9,NaN,NaN,NaN,1.548,0.168,0.34,0.751,5.925229549407959,111.75554656982422,145.06423950195312,43.26062774658203,69.2980728149414,79.94720458984375,69.7948226928711,87.88719940185547,226.20704650878906,63.029541015625,52.65325927734375,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:26:27.412520,32.9,71.9,NaN,NaN,NaN,1.54,0.168,0.341,0.752,5.925229549407959,111.75554656982422,145.06423950195312,43.26062774658203,69.2980728149414,79.94720458984375,69.7948226928711,87.88719940185547,226.20704650878906,63.029541015625,52.65325927734375,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:26:36.223778,32.9,71.8,NaN,NaN,NaN,1.531,0.168,0.34,0.752,5.925229549407959,111.75554656982422,145.06423950195312,43.26062774658203,69.2980728149414,79.94720458984375,69.7948226928711,87.88719940185547,226.20704650878906,63.029541015625,52.65325927734375,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:26:45.028392,32.9,71.7,NaN,NaN,NaN,1.535,0.168,0.34,0.756,5.925229549407959,111.75554656982422,145.06423950195312,43.26062774658203,69.2980728149414,79.94720458984375,69.7948226928711,87.88719940185547,226.20704650878906,63.029541015625,49.556007385253906,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:26:53.809140,32.9,71.7,NaN,NaN,NaN,1.532,0.168,0.34,0.759,5.925229549407959,111.75554656982422,145.06423950195312,44.143497467041016,69.2980728149414,79.94720458984375,69.7948226928711,87.88719940185547,226.20704650878906,63.029541015625,52.65325927734375,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:27:02.591555,32.9,71.7,NaN,NaN,NaN,1.538,0.169,0.342,0.761,5.925229549407959,112.70262908935547,145.06423950195312,43.26062774658203,69.2980728149414,79.94720458984375,69.7948226928711,87.88719940185547,226.20704650878906,63.029541015625,52.65325927734375,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:27:11.381044,32.9,71.7,NaN,NaN,NaN,1.542,0.169,0.34,0.765,5.925229549407959,112.70262908935547,145.06423950195312,44.143497467041016,69.2980728149414,79.94720458984375,69.7948226928711,87.88719940185547,226.20704650878906,63.029541015625,50.58842468261719,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:27:20.198280,33.0,71.6,NaN,NaN,NaN,1.542,0.168,0.34,0.764,5.925229549407959,112.70262908935547,145.06423950195312,44.143497467041016,69.2980728149414,79.94720458984375,69.7948226928711,87.88719940185547,226.20704650878906,63.029541015625,50.58842468261719,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:27:29.027361,33.0,71.5,NaN,NaN,NaN,1.544,0.168,0.34,0.762,5.925229549407959,112.70262908935547,145.06423950195312,44.143497467041016,69.2980728149414,79.94720458984375,69.7948226928711,87.4172134399414,226.20704650878906,63.029541015625,52.65325927734375,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:27:37.824187,33.0,71.5,NaN,NaN,NaN,1.542,0.168,0.34,0.763,5.925229549407959,112.70262908935547,145.06423950195312,44.143497467041016,69.2980728149414,79.94720458984375,69.7948226928711,87.88719940185547,226.20704650878906,63.029541015625,50.58842468261719,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:27:46.640821,33.0,71.5,NaN,NaN,NaN,1.531,0.168,0.34,0.763,5.925229549407959,112.70262908935547,145.06423950195312,44.143497467041016,69.2980728149414,79.94720458984375,69.7948226928711,87.88719940185547,226.20704650878906,63.029541015625,50.58842468261719,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:27:55.460899,33.0,71.4,NaN,NaN,NaN,1.537,0.167,0.341,0.762,5.925229549407959,112.70262908935547,145.06423950195312,44.143497467041016,69.2980728149414,79.94720458984375,69.7948226928711,87.88719940185547,226.20704650878906,63.029541015625,50.58842468261719,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:28:04.237452,33.1,71.5,NaN,NaN,NaN,1.544,0.168,0.342,0.759,5.925229549407959,112.70262908935547,145.06423950195312,44.143497467041016,69.2980728149414,79.94720458984375,69.7948226928711,87.88719940185547,226.20704650878906,63.029541015625,50.58842468261719,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:28:13.030275,33.1,71.3,NaN,NaN,NaN,1.531,0.168,0.341,0.764,5.925229549407959,112.70262908935547,145.06423950195312,44.143497467041016,69.2980728149414,79.94720458984375,69.7948226928711,87.88719940185547,226.20704650878906,63.029541015625,50.58842468261719,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:28:21.821028,33.1,71.2,NaN,NaN,NaN,1.536,0.168,0.34,0.764,5.925229549407959,112.70262908935547,145.06423950195312,44.143497467041016,69.2980728149414,79.94720458984375,69.7948226928711,87.4172134399414,226.20704650878906,63.029541015625,49.556007385253906,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-16T19:28:30.613774,33.1,71.2,NaN,NaN,NaN,1.526,0.168,0.341,0.763,5.925229549407959,111.75554656982422,145.06423950195312,43.26062774658203,69.2980728149414,79.94720458984375,69.7948226928711,87.4172134399414,226.20704650878906,63.029541015625,52.65325927734375,15.88915729522705,14.480642318725586,8.308847427368164,8.85634994506836,4.501455783843994,1.8258919715881348,2.7067477703094482,False,N/A,RAW_5_SEC,N/A
