sample_id,meat_type,storage_type,hour,timestamp_iso,temp_c,hum_pct,frozen_age_days,thaw_method,time_since_thaw_min,mq137_v_rs,mq135_v_rs,mq4_v_rs,mq3_v_rs,as_raw_ch1,as_raw_ch2,as_raw_ch3,as_raw_ch4,as_raw_ch5,as_raw_ch6,as_raw_ch7,as_raw_ch8,as_raw_ch9,as_raw_ch10,as_raw_ch11,as_raw_ch12,as_raw_ch13,as_raw_ch14,as_raw_ch15,as_raw_ch16,as_raw_ch17,as_raw_ch18,avg_valid,cv_flag,final_label,ground_truth_value
NaN,Wing,NaN,0,2025-11-17T12:48:19.986449,35,66.9,NaN,NaN,NaN,1.566,0.168,0.271,0.778,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,56.03137207,45.19089127,64.38794708,173.4644775,53.30014801,58.84775925,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:48:28.786878,35,67,NaN,NaN,NaN,1.564,0.169,0.271,0.776,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,56.03137207,45.69301224,64.38794708,173.4644775,53.30014801,58.84775925,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:48:37.580700,35,67.1,NaN,NaN,NaN,1.564,0.169,0.271,0.779,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,56.03137207,45.69301224,64.38794708,173.4644775,53.30014801,58.84775925,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:48:46.370075,35,67,NaN,NaN,NaN,1.563,0.167,0.271,0.781,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,56.03137207,45.69301224,64.38794708,173.4644775,53.30014801,58.84775925,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:48:55.160200,35,66.9,NaN,NaN,NaN,1.564,0.168,0.271,0.782,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,56.03137207,45.69301224,64.38794708,173.4644775,53.30014801,61.94501114,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:49:03.955864,35,66.8,NaN,NaN,NaN,1.567,0.169,0.271,0.784,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,56.03137207,45.69301224,64.38794708,173.4644775,53.30014801,61.94501114,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:49:12.760847,35,66.9,NaN,NaN,NaN,1.569,0.168,0.271,0.79,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,56.03137207,45.19089127,64.38794708,173.4644775,53.30014801,61.94501114,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:49:21.582322,35,66.8,NaN,NaN,NaN,1.569,0.169,0.271,0.789,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,55.34806442,45.19089127,64.38794708,173.4644775,53.30014801,61.94501114,13.10855484,10.45824146,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:49:30.405819,35,67,NaN,NaN,NaN,1.57,0.169,0.271,0.788,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,56.03137207,45.69301224,64.38794708,173.4644775,53.30014801,61.94501114,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:49:39.219289,35,67,NaN,NaN,NaN,1.569,0.169,0.271,0.795,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,56.03137207,45.19089127,64.38794708,173.4644775,53.30014801,61.94501114,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:49:48.011424,35,67.2,NaN,NaN,NaN,1.572,0.169,0.271,0.795,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,56.03137207,45.19089127,64.38794708,173.4644775,53.30014801,61.94501114,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:49:56.814131,35,67.4,NaN,NaN,NaN,1.58,0.169,0.271,0.795,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,56.03137207,45.19089127,64.38794708,173.4644775,53.30014801,58.84775925,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:50:05.619455,35,67.1,NaN,NaN,NaN,1.586,0.17,0.271,0.8,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,56.03137207,45.19089127,64.38794708,173.4644775,53.30014801,61.94501114,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:50:14.419419,35,67,NaN,NaN,NaN,1.586,0.169,0.271,0.798,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,55.34806442,45.19089127,64.38794708,173.4644775,53.30014801,61.94501114,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:50:23.211471,35,67,NaN,NaN,NaN,1.59,0.169,0.271,0.798,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,56.03137207,45.69301224,64.38794708,173.4644775,53.30014801,58.84775925,13.50578308,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:50:31.966782,35,67.1,NaN,NaN,NaN,1.591,0.169,0.271,0.8,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,56.03137207,45.69301224,64.38794708,173.4644775,53.30014801,61.94501114,13.50578308,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:50:40.779502,35,67.5,NaN,NaN,NaN,1.589,0.169,0.271,0.805,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,56.03137207,45.19089127,64.38794708,173.4644775,53.30014801,61.94501114,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:50:49.571722,35,67.6,NaN,NaN,NaN,1.589,0.169,0.271,0.809,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,56.03137207,45.19089127,64.38794708,173.4644775,53.30014801,61.94501114,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T12:50:58.384812,35,67.6,NaN,NaN,NaN,1.59,0.169,0.271,0.808,3.385845423,43.56572342,103.2187881,23.83748817,38.66102982,56.03137207,45.19089127,64.38794708,173.4644775,53.30014801,61.94501114,13.10855484,11.26272202,6.647078037,6.199444771,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
